No.,station_name,station_code,arrival_time,departure_time,notes
1,BANDUNG,BD,,20:00:00,
2,CIKUDAPATEUH,CTH,,-,
3,KIARACONDONG,KAC,20:09:00,20:11:00,
4,GEDEBAGE,GDB,,20:19:00,
5,CIMEKAR,CMK,,-,
6,RANCAEKEK,RCK,,20:24:00,
7,HAURPUGUR,HRP,,20:28:00,
8,CICALENGKA,CCL,,20:31:00,
9,NAGREG,NG,,20:44:00,X KA 127 (KA 127 X)
10,LEBAKJERO,LBJ,,20:52:00,
11,LELES,LL,,21:02:00,
12,KARANGSARI,KRAI,,21:07:00,// KA 350 (KA 350 =)
13,LEUWIGOONG,LO,,-,
14,CIBATU,CB,,21:15:00,
15,WARUNGBANDREK,WB,,21:22:00,
16,BUMIWALUYA,BMW,,21:34:00,
17,CIPEUNDEUY,CPD,21:45:00,21:55:00,X KA 287 (KA 287 X)
18,CIRAHAYU,CAA,,22:08:00,
19,CIAWI,CAW,,22:16:00,
20,RAJAPOLAH,RJP,,22:24:00,
21,INDIHIANG,IH,,22:31:00,
22,TASIKMALAYA,TSM,22:37:00,22:40:00,
23,AWIPARI,AW,,22:47:00,
24,MANONJAYA,MNJ,,22:50:00,X KA 205F JJ (KA 205F JJ X)
25,CIAMIS,CI,23:01:00,23:03:00,
26,BOJONG,BJG,,23:11:00,
27,KARANGPUCUNG,KNP,,23:18:00,
28,BANJAR,BJR,23:24:00,23:30:00,X KA 79 (KA 79 X)
29,LANGEN,LN,,23:38:00,
30,MELUWUNG,MLW,,23:43:00,
31,CIPARI,CPI,,23:48:00,
32,SIDAREJA,SDR,23:54:00,23:56:00,
33,GANDRUNGMANGUN,GDM,,00:02:00,
34,KAWUNGANTEN,KWG,,00:08:00,
35,JERUKLEGI,JRL,,00:19:00,
36,LEBENG,LBG,,00:23:00,
37,KASUGIHAN,KH,,00:26:00,// KA 2750F JJ (KA 2750F =)
38,MAOS,MA,00:28:00,00:30:00,X KA 71 (KA 71 X)
39,SIKAMPUH,SKP,,00:36:00,X KA 157 (KA 157 X)
40,KROYA,KYA,00:42:00,00:45:00,(KA 67 X)
41,KEMRANJEN,KJ,,00:51:00,
42,SUMPIUH,SPH,,00:54:00,
43,TAMBAK,TBK,,00:57:00,
44,IJO,IJ,,01:00:00,
45,GOMBONG,GB,01:07:00,01:09:00,
46,KARANGANYAR,KA,,01:16:00,
47,SRUWENG,SRW,,01:18:00,
48,KEBUMEN,KM,01:25:00,01:27:00,// KA 302 (KA 302 =)
49,WONOSARI,WNS,,01:31:00,
50,KUTOWINANGUN,KWN,,01:33:00,
51,PREMBUN,PRB,,01:37:00,
52,BUTUH,BTH,,01:41:00,
53,KUTOARJO,KTA,01:45:00,01:50:00,
54,JENAR,JN,,01:59:00,
55,WOJO,WJ,,02:04:00,
56,KEDUNDANG,KDG,,02:08:00,
57,WATES,WT,,02:13:00,
58,SENTOLO,STL,,02:21:00,
59,REWULU,RWL,,02:27:00,
60,PATUKAN,PTN,,02:30:00,
61,YOGYAKARTA,YK,02:35:00,02:40:00,
62,LEMPUYANGAN,LPN,,02:43:00,// KA 306 (KA 306 =)
63,MAGUWO,MGW,,02:47:00,
64,BRAMBANAN,BBN,,02:52:00,
65,SROWOT,SWT,,02:56:00,
66,KLATEN,KT,,03:00:00,
67,CEPER,CE,,03:06:00,
68,DELANGGU,DL,,03:10:00,
69,GAWOK,GW,,03:13:00,
70,PURWOSARI,PWS,,03:17:00,
71,SOLOBALAPAN,SLO,03:21:00,03:24:00,
72,SOLOJEBRES,SK,,03:28:00,
73,PALUR,PL,,03:31:00,
74,KEMIRI,KMR,,03:34:00,
75,MASARAN,MSR,,03:39:00,
76,SRAGEN,SR,,03:44:00,
77,KEBONROMO,KRO,,03:48:00,
78,KEDUNGBANTENG,KDB,,03:52:00,
79,WALIKUKUN,WK,,04:00:00,
80,KEDUNGGALAR,KG,,04:05:00,
81,NGAWI,NGW,,04:10:00,
82,GENENG,GG,,04:15:00,
83,MAGETAN,MAG,,04:20:00,
84,MADIUN,MN,04:28:00,04:34:00,
85,BABADAN,BBD,,04:41:00,
86,CARUBAN,CRB,,04:46:00,
87,SARADAN,SRD,,04:51:00,
88,BAGOR,BGR,,05:01:00,
89,NGANJUK,NJ,05:07:00,05:10:00,
90,SUKOMORO,SKM,,05:15:00,
91,BARON,BRN,,05:21:00,
92,KERTOSONO,KTS,05:27:00,05:30:00,
93,SEMBUNG,SMB,,05:36:00,
94,JOMBANG,JG,05:43:00,05:46:00,
95,PETERONGAN,PTR,,-,
96,SUMOBITO,SBO,,05:55:00,
97,CURAHMALANG,CRM,,-,
98,MOJOKERTO,MR,06:05:00,06:08:00,
99,TARIK,TRK,,06:16:00,
100,KEDINDING,KDN,,-,
101,KRIAN,KRN,,06:21:00,// KA 432 (KA 432 =)
102,BOHARAN,BH,,-,
103,SEPANJANG,SPJ,,06:29:00,
104,WONOKROMO,WO,,06:34:00,(KA 89 X)
105,NGAGEL,NGA,,-,
106,SURABAYAGUBENG,SGU,06:42:00,,
