No.,station_name,station_code,arrival_time,departure_time,notes
1,BANDUNG,BD,,17:40:00,// KA 386 (KA 386 =)
2,CIKUDAPATEUH,CTH,,-,
3,KIARACONDONG,KAC,,17:47:30,
4,GEDEBAGE,GDB,,17:53:00,
5,CIMEKAR,CMK,,-,
6,RANCAEKEK,RCK,,17:58:00,// KA 376 (KA 376 =)
7,HAURPUGUR,HRP,,18:02:00,
8,CICALENGKA,CCL,,18:05:00,
9,NAGREG,NG,,18:18:00,X KA 275 (KA 275 X)
10,LEBAKJERO,LBJ,,18:26:00,
11,LELES,LL,,18:35:00,
12,KARANGSARI,KRAI,,18:40:00,
13,LEUWIGOONG,LO,,-,
14,CIBATU,CB,,18:48:00,
15,WARUNGBANDREK,WB,,18:55:00,
16,BUMIWALUYA,BMW,,19:07:00,X KA 127 (KA 127 X)
17,CIPEUNDEUY,CPD,19:18:00,19:28:00,
18,CIRAHAYU,CAA,,19:41:00,
19,CIAWI,CAW,,19:49:00,
20,RAJAPOLAH,RJP,,19:57:00,
21,INDIHIANG,IH,,20:03:00,
22,TASIKMALAYA,TSM,20:08:00,20:10:00,X KA 287 (KA 287 X)
23,AWIPARI,AW,,20:16:00,
24,MANONJAYA,MNJ,,20:19:00,
25,CIAMIS,CI,20:30:00,20:32:00,
26,BOJONG,BJG,,20:40:00,
27,KARANGPUCUNG,KNP,,20:47:00,
28,BANJAR,BJR,20:53:00,20:56:00,
29,LANGEN,LN,,21:04:00,X KA 205F JJ (KA 205F X)
30,MELUWUNG,MLW,,21:09:00,
31,CIPARI,CPI,,21:14:00,
32,SIDAREJA,SDR,,21:18:00,
33,GANDRUNGMANGUN,GDM,,21:22:00,
34,KAWUNGANTEN,KWG,,21:27:00,
35,JERUKLEGI,JRL,,21:38:00,
36,LEBENG,LBG,,21:42:00,
37,KASUGIHAN,KH,,21:45:00,
38,MAOS,MA,,21:46:00,X KA 2751F JJ (KA 2751F X)
39,SIKAMPUH,SKP,,21:50:00,
40,KROYA,KYA,21:56:00,21:59:00,(KA 79 X)
41,KEMRANJEN,KJ,,22:05:00,
42,SUMPIUH,SPH,,22:08:00,
43,TAMBAK,TBK,,22:11:00,
44,IJO,IJ,,22:14:00,
45,GOMBONG,GB,,22:18:00,
46,KARANGANYAR,KA,,22:22:00,
47,SRUWENG,SRW,,22:24:00,
48,KEBUMEN,KM,22:31:00,22:33:00,
49,WONOSARI,WNS,,22:38:00,
50,KUTOWINANGUN,KWN,,22:41:00,
51,PREMBUN,PRB,,22:45:00,
52,BUTUH,BTH,,22:49:00,
53,KUTOARJO,KTA,22:54:00,22:59:00,
54,JENAR,JN,,23:08:00,
55,WOJO,WJ,,23:12:30,
56,KEDUNDANG,KDG,,23:16:00,
57,WATES,WT,,23:20:00,
58,SENTOLO,STL,,23:28:00,
59,REWULU,RWL,,23:34:00,
60,PATUKAN,PTN,,23:37:00,
61,YOGYAKARTA,YK,23:42:00,23:47:00,
62,LEMPUYANGAN,LPN,,23:50:00,
63,MAGUWO,MGW,,23:54:00,
64,BRAMBANAN,BBN,,23:59:00,
65,SROWOT,SWT,,00:03:00,
66,KLATEN,KT,,00:07:00,
67,CEPER,CE,,00:13:00,
68,DELANGGU,DL,,00:17:00,
69,GAWOK,GW,,00:20:00,
70,PURWOSARI,PWS,,00:24:00,
71,SOLOBALAPAN,SLO,00:28:00,00:31:00,
72,SOLOJEBRES,SK,,00:35:00,
73,PALUR,PL,,00:38:00,
74,KEMIRI,KMR,,00:41:00,
75,MASARAN,MSR,,00:46:00,
76,SRAGEN,SR,,00:51:00,
77,KEBONROMO,KRO,,00:55:00,
78,KEDUNGBANTENG,KDB,,00:59:00,
79,WALIKUKUN,WK,,01:07:00,// KA 2604 (KA 2604 =)
80,KEDUNGGALAR,KG,,01:12:00,
81,NGAWI,NGW,,01:17:00,
82,GENENG,GG,,01:21:00,
83,MAGETAN,MAG,,01:26:00,
84,MADIUN,MN,01:34:00,01:39:00,
85,BABADAN,BBD,,01:46:00,
86,CARUBAN,CRB,,01:51:00,
87,SARADAN,SRD,,01:56:00,
88,BAGOR,BGR,,02:06:00,
89,NGANJUK,NJ,02:11:00,02:13:00,
90,SUKOMORO,SKM,,02:18:00,
91,BARON,BRN,,02:24:00,
92,KERTOSONO,KTS,02:30:00,02:32:00,
93,SEMBUNG,SMB,,02:38:00,
94,JOMBANG,JG,02:45:00,02:47:00,
95,PETERONGAN,PTR,,-,
96,SUMOBITO,SBO,,02:56:00,
97,CURAHMALANG,CRM,,-,
98,MOJOKERTO,MR,03:05:00,03:07:00,
99,TARIK,TRK,,03:15:00,
100,KEDINDING,KDN,,-,
101,KRIAN,KRN,,03:21:00,
102,BOHARAN,BH,,-,
103,SEPANJANG,SPJ,,03:29:00,
104,WONOKROMO,WO,,03:34:00,
105,NGAGEL,NGA,,-,
106,SURABAYAGUBENG,SGU,03:40:00,,
