0,1,2,3,4
25,Cipunegara (CRA),Ls,13:12:00,
26  Haurgeulis (HGL),,Ls,13:16:00,
27,Cilegeh (CLH),Ls,13:23:00,
,28  Kadokangabus (KAB),Ls,13:28:00,
29,Terisi (TIS),13:33:00,13:35:00,
30,Telagasari (TLS),Ls,13:42:00,
31,Jatibarang (JTB),13:50:00,13:52:00,
,32  Kertasemaya (KTM),Ls,13:59:00,
,33  Arjawinangun (AWN),Ls,14:09:00,
34,Bangoduwa (BDW),Ls,14:13:00,
35,Cangkring (CNK),Ls,14:16:00,
36,Cirebon (CN),Ls,14:22:00,
37,Cirebon Prujakan (CNP),14:26:00,14:32:00,
,38  Waruduwur (WDW),Ls,14:41:00,
39,Babakan (BBK),14:52:00,15:07:00,= KA 24 (KA 24 //)
40,Losari (LOS),Ls,15:15:00,
41,Tanjung (TGN),Ls,15:21:00,
42,Brebes (BB),15:37:00,15:39:00,
43,Tegal (TG),15:51:00,15:56:00,
44,Larangan (LR),Ls,16:02:00,
45,Surodadi (SD),Ls,16:09:00,
46,Pemalang (PML),Ls,16:17:00,
47,Petarukan (PTA),Ls,16:22:00,
48,Comal (CO),Ls,16:29:00,
49,Sragi (SRI),Ls,16:32:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
50,Pekalongan (PK),16:42:00,16:45:00,
51,Batang (BTG),Ls,16:53:00,
,52  Ujungnegoro (UJN),Ls,16:56:00,
53  Kuripan (KRP),,Ls,17:04:00,
54,Plabuan (PLB),Ls,17:09:00,
55  Krengseng (KNS),,Ls,17:16:00,
56  Weleri (WLR),,17:22:00,17:24:00,
57  Kalibodri (KBD),,Ls,17:31:00,
58  Kaliwungu (KLN),,Ls,17:40:00,
59  Mangkang (MKG),,Ls,17:44:00,
60,Jerakah (JRK),Ls,17:49:00,
61,Semarang Poncol (SMC),17:55:00,18:00:00,
62,Semarang Tawang (SMT),Ls,18:06:00,
63  Alastua (ATA),,Ls,18:14:00,
64,Brumbung (BBG),Ls,18:20:00,
65,Tanggung (TGG),Ls,18:29:00,
66  Kedungjati (KEJ),,18:40:00,18:47:00,X KA 151 (KA 151 X)
67,Padas (PDS),Ls,18:54:00,
68,Telawa (TW),Ls,19:03:00,X KA 231 (KA 231 X)
69  Karangsono (KSO),,Ls,19:12:00,
70  Gundih (GD),,Ls,19:22:00,
71  Goprak (GPK),,Ls,19:28:00,
72,Sumberlawang (SUM),Ls,19:35:00,
73,Salem (SLM),Ls,19:43:00,
74  Kalioso (KO),,Ls,19:50:00,
75  Kadipiro (KDO),,Ls,19:57:00,
76,Solobalapan (SLO),Ls,20:04:00,
77,Solojebres (SK),20:08:00,20:13:00,
78,Palur (PL),Ls,20:18:00,
79  Kemiri (KMR),,Ls,20:22:00,
80  Masaran (MSR),,Ls,20:29:00,
81,Sragen (SR),20:37:00,20:39:00,
82  Kebonromo (KRO),,Ls,20:45:00,
,83  Kedungbanteng (KDB),Ls,20:50:00,
84  Walikukun (WK),,21:01:00,21:03:00,
85  Kedunggalar (KG),,Ls,21:11:00,
86  Ngawi (NGW),,21:18:00,21:20:00,
87  Geneng (GG),,Ls,21:27:00,
88  Magetan (MAG),,21:35:00,21:37:00,
89  Madiun (MN),,21:47:00,21:52:00,
90,Babadan (BBD),Ls,22:00:00,
91,Caruban (CRB),Ls,22:07:00,
92,Saradan (SRD),Ls,22:14:00,
93,Bagor (BGR),Ls,22:26:00,
No.,Stasiun dan Perhentian,,Datang  Berangkat,Keterangan
94  Nganjuk (NJ),,22:33:00,22:36:00,
95,Sukomoro (SKM),Ls,22:41:00,
96,Baron (BRN),Ls,22:49:00,
97  Kertosono (KTS),,22:56:00,22:59:00,
98,Purwoasri (PWA),Ls,23:07:00,
99,Papar (PPR),Ls,23:11:00,
100  Minggiran (MGN),,Ls,23:14:00,
101  Susuhan (SS),,Ls,23:18:00,
102  Kediri (KD),,23:24:00,23:27:00,
103  Ngadiluwih (NDL),,Ls,23:36:00,
104  Kras (KRS),,Ls,23:41:00,
105  Ngujang (NJG),,Ls,23:46:00,
106  Tulungagung (TA),,23:53:00,23:56:00,
107  Sumbergempol (SBL),,Ls,00:02:00,
108  Ngunut (NT),,00:09:00,00:11:00,
109  Rejotangan (RJ),,Ls,00:19:00,
110  Blitar (BL),,00:30:00,00:35:00,
111  Garum (GRM),,Ls,00:44:00,
112  Talun (TAL),,Ls,00:52:00,
113  Wlingi (WG),,00:58:00,01:01:00,
114  Kesamben (KSB),,01:12:00,01:15:00,
115  Pogajih (PGJ),,Ls,01:23:00,
116  Sumberpucung (SBP),,01:32:00,01:35:00,
117  Ngebruk (NB),,Ls,01:40:00,
118  Kepanjen (KPN),,01:47:00,01:50:00,
119  Pakisaji (PSI),,Ls,01:58:00,
,120  Malangkotalama (MLK),02:08:00,02:11:00,X KA L2628-1
121  Malang (ML),,02:17:00,,
