0,1,2,3,4
18  Dawuan (DWN),,Ls,14:57:00,
19  Cikampek (CKP),,Ls,15:00:00,
20,Tanjungrasa (TJS),Ls,15:07:00,
21,Pabuaran (PAB),Ls,15:10:00,
22,Pringkasap (PRI),Ls,15:13:00,
23,Pasirbungur (PAS),Ls,15:16:00,
24  Cikaum (CKM),,Ls,15:19:00,
25,Pegadenbaru (PGB),Ls,15:24:00,
26  Cipunegara (CRA),,Ls,15:28:00,// KA 2522 (KA 2522 =)
27  Haurgeulis (HGL),,Ls,15:32:00,
28  Cilegeh (CLH),,Ls,15:38:00,
,29  Kadokangabus (KAB),Ls,15:43:00,
30,Terisi (TIS),Ls,15:47:00,
31,Telagasari (TLS),Ls,15:52:00,
32,Jatibarang (JTB),Ls,15:58:00,
,33  Kertasemaya (KTM),Ls,16:03:00,
,34  Arjawinangun (AWN),Ls,16:12:00,
35  Bangoduwa (BDW),,Ls,16:15:00,
36  Cangkring (CNK),,Ls,16:18:00,
37  Cirebon (CN),,16:23:00,16:28:00,
,38  Cirebon Prujakan (CNP),Ls,16:31:00,
39,Luwung (LWG),Ls,16:36:00,
40,Sindanglaut (SDU),Ls,16:40:00,
41  Ciledug (CLD),,Ls,16:48:30,
,42  Ketanggungan (KGG),Ls,16:57:00,
43,Larangan (LRA),Ls,17:02:00,
44,Songgom (SGG),Ls,17:05:00,
45,Prupuk (PPK),Ls,17:12:00,
46,Linggapura (LG),Ls,17:22:00,
47  Bumiayu (BMA),,Ls,17:30:00,
48  Kretek (KRT),,Ls,17:37:00,
49,Patuguran (PAT),Ls,17:43:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
50  Karangsari (KRR),,Ls,17:54:00,
,51  Karanggandul (KGD),Ls,18:02:00,
52,Purwokerto (PWT),18:10:00,18:15:00,
53  Notog (NTG),,Ls,18:23:00,
54  Kebasen (KBS),,Ls,18:28:00,
55  Randegan (RDN),,Ls,18:31:00,
56  Kroya (KYA),,Ls,18:36:00,
57  Kemranjen (KJ),,Ls,18:40:00,
58,Sumpiuh (SPH),Ls,18:43:00,
59,Tambak (TBK),Ls,18:46:00,
60,Ijo (IJ),Ls,18:49:00,
61  Gombong (GB),,Ls,18:53:00,// KA 236F JJ (KA 236F =)
62  Karanganyar (KA),,Ls,18:57:00,
63,Sruweng (SRW),Ls,18:59:00,
64  Kebumen (KM),,19:06:00,19:08:00,
65  Wonosari (WNS),,Ls,19:13:00,
,66  Kutowinangun (KWN),Ls,19:15:00,
67,Prembun (PRB),Ls,19:19:00,
68  Butuh (BTH),,Ls,19:23:00,
69  Kutoarjo (KTA),,Ls,19:26:00,
70,Jenar (JN),Ls,19:35:00,
71  Wojo (WJ),,Ls,19:40:00,
72  Kedundang (KDG),,Ls,19:44:00,
73  Wates (WT),,Ls,19:48:00,
74,Sentolo (STL),Ls,19:56:00,
75  Rewulu (RWL),,Ls,20:02:00,
76,Patukan (PTN),Ls,20:05:00,
77  Yogyakarta (YK),,20:10:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Yogyakarta (YK),,21:05:00,
2,Patukan (PTN),Ls,21:10:00,
3,Rewulu (RWL),Ls,21:13:00,
4,Sentolo (STL),Ls,21:19:00,
5  Wates (WT),,Ls,21:27:00,
6,Kedundang (KDG),Ls,21:31:00,
7  Wojo (WJ),,Ls,21:35:00,
8,Jenar (JN),Ls,21:40:00,
9,Kutoarjo (KTA),Ls,21:48:00,// KA 105 (KA 105 =)
10  Butuh (BTH),,Ls,21:51:00,
11,Prembun (PRB),Ls,21:55:00,
,12  Kutowinangun (KWN),Ls,21:59:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
13  Wonosari (WNS),,Ls,22:01:00,
14  Kebumen (KM),,Ls,22:04:00,
15,Sruweng (SRW),Ls,22:09:00,
16  Karanganyar (KA),,Ls,22:11:00,
17  Gombong (GB),,Ls,22:15:00,
18,Ijo (IJ),Ls,22:19:00,
19,Tambak (TBK),Ls,22:22:00,
20,Sumpiuh (SPH),Ls,22:25:00,
21  Kemranjen (KJ),,Ls,22:28:00,
22  Kroya (KYA),,22:34:00,22:36:00,
23  Randegan (RDN),,Ls,22:43:00,
24  Kebasen (KBS),,Ls,22:46:00,
25  Notog (NTG),,Ls,22:51:00,
26,Purwokerto (PWT),22:59:00,23:02:00,
,27  Karanggandul (KGD),Ls,23:10:00,
28  Karangsari (KRR),,Ls,23:18:00,
29,Patuguran (PAT),Ls,23:29:00,
30  Kretek (KRT),,Ls,23:35:00,
31  Bumiayu (BMA),,Ls,23:42:00,
32,Linggapura (LG),Ls,23:50:00,
33,Prupuk (PPK),Ls,00:00:00,
34,Songgom (SGG),Ls,00:07:00,
35,Larangan (LRA),Ls,00:10:00,
,36  Ketanggungan (KGG),Ls,00:15:00,
37  Ciledug (CLD),,Ls,00:23:30,
38,Sindanglaut (SDU),Ls,00:32:00,
39,Luwung (LWG),Ls,00:36:00,
,40  Cirebon Prujakan (CNP),Ls,00:41:00,
41  Cirebon (CN),,00:44:00,00:49:00,
42  Cangkring (CNK),,Ls,00:55:00,
43  Bangoduwa (BDW),,Ls,00:58:00,
,44  Arjawinangun (AWN),Ls,01:01:00,
,45  Kertasemaya (KTM),Ls,01:10:00,
46,Jatibarang (JTB),Ls,01:15:00,
47,Telagasari (TLS),Ls,01:21:00,
48,Terisi (TIS),Ls,01:26:00,
,49  Kadokangabus (KAB),Ls,01:30:00,
50  Cilegeh (CLH),,Ls,01:35:00,
51  Haurgeulis (HGL),,Ls,01:41:00,
52  Cipunegara (CRA),,Ls,01:45:00,
53,Pegadenbaru (PGB),Ls,01:49:00,
54  Cikaum (CKM),,Ls,01:54:00,
55,Pasirbungur (PAS),Ls,01:57:00,
56,Pringkasap (PRI),Ls,02:00:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
57,Pabuaran (PAB),Ls,02:03:00,
58,Tanjungrasa (TJS),Ls,02:06:00,
59  Cikampek (CKP),,Ls,02:13:00,
60  Dawuan (DWN),,Ls,02:16:00,
61  Kosambi (KOS),,Ls,02:20:00,
62  Klari (KLI),,Ls,02:22:00,
63  Karawang (KW),,Ls,02:26:00,
,64  Kedunggedeh (KDH),Ls,02:30:00,
65,Lemahabang (LMB),Ls,02:36:00,
66  Cikarang (CKR),,Ls,02:39:00,
67,Telaga Murni (TLM),Ls,-,
68  Cibitung (CIT),,Ls,-,
69,Tambun (TB),Ls,02:45:00,
,70  Bekasitimur (BKST),Ls,-,
71  Bekasi (BKS),,Ls,02:50:00,
72,Jatinegara (JNG),Ls,03:00:00,
73  Matraman (MTR),,Ls,-,
74  Manggarai (MRI),,Ls,03:05:00,
75  Cikini (CKI),,Ls,-,
76  Gondangdia (GDD),,Ls,-,
77  Gambir (GMR),,03:15:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Gambir (GMR),,07:45:00,
2,Gondangdia (GDD),Ls,-,
3,Cikini (CKI),Ls,-,
4,Manggarai (MRI),Ls,07:54:00,
5,Matraman (MTR),Ls,-,
6,Jatinegara (JNG),Ls,07:59:00,
7,Bekasi (BKS),Ls,08:09:00,
8,Bekasitimur (BKST),Ls,-,
9,Tambun (TB),Ls,08:14:00,// KA 5038 (KA 5038 =)
10  Cibitung (CIT),,Ls,-,
11,Telaga Murni (TLM),Ls,-,
12  Cikarang (CKR),,Ls,08:20:00,
13,Lemahabang (LMB),Ls,08:23:00,
,14  Kedunggedeh (KDH),Ls,08:28:00,
15  Karawang (KW),,Ls,08:32:00,// KA 110 (KA 110 =)
16  Klari (KLI),,Ls,08:36:00,// KA 328 (KA 328 =)
17  Kosambi (KOS),,Ls,08:38:00,
18  Dawuan (DWN),,Ls,08:42:00,
19  Cikampek (CKP),,Ls,08:45:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
20,Tanjungrasa (TJS),Ls,08:52:00,
21,Pabuaran (PAB),Ls,08:55:00,
22,Pringkasap (PRI),Ls,08:58:00,
23,Pasirbungur (PAS),Ls,09:01:00,
24  Cikaum (CKM),,Ls,09:04:00,
25,Pegadenbaru (PGB),Ls,09:09:00,
26  Cipunegara (CRA),,Ls,09:13:00,
27  Haurgeulis (HGL),,Ls,09:17:00,
28  Cilegeh (CLH),,Ls,09:23:00,
,29  Kadokangabus (KAB),Ls,09:28:00,
30,Terisi (TIS),Ls,09:32:00,
31,Telagasari (TLS),Ls,09:37:00,
32,Jatibarang (JTB),Ls,09:43:00,
,33  Kertasemaya (KTM),Ls,09:48:00,
,34  Arjawinangun (AWN),Ls,09:57:00,
35  Bangoduwa (BDW),,Ls,10:00:00,
36  Cangkring (CNK),,Ls,10:03:00,
37  Cirebon (CN),,10:08:00,10:13:00,
,38  Cirebon Prujakan (CNP),Ls,10:16:00,
39,Luwung (LWG),Ls,10:21:00,
40,Sindanglaut (SDU),Ls,10:25:00,
41  Ciledug (CLD),,Ls,10:33:30,
,42  Ketanggungan (KGG),Ls,10:42:00,
43,Larangan (LRA),Ls,10:47:00,
44,Songgom (SGG),Ls,10:50:00,
45,Prupuk (PPK),Ls,10:57:00,
46,Linggapura (LG),Ls,11:07:00,
47  Bumiayu (BMA),,Ls,11:15:00,
48  Kretek (KRT),,Ls,11:22:00,
49,Patuguran (PAT),Ls,11:28:00,
50  Karangsari (KRR),,Ls,11:39:00,
,51  Karanggandul (KGD),Ls,11:47:00,
52,Purwokerto (PWT),11:55:00,11:59:00,
53  Notog (NTG),,Ls,12:07:00,
54  Kebasen (KBS),,Ls,12:12:00,
55  Randegan (RDN),,Ls,12:15:00,
56  Kroya (KYA),,Ls,12:20:00,
57  Kemranjen (KJ),,Ls,12:24:00,
58,Sumpiuh (SPH),Ls,12:27:00,// KA 188 (KA 188 =)
59,Tambak (TBK),Ls,12:30:00,
60,Ijo (IJ),Ls,12:33:00,
61  Gombong (GB),,Ls,12:37:00,
62  Karanganyar (KA),,Ls,12:42:00,
63,Sruweng (SRW),Ls,12:44:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
64  Kebumen (KM),,Ls,12:50:00,
65  Wonosari (WNS),,Ls,12:53:00,
,66  Kutowinangun (KWN),Ls,12:55:00,
67,Prembun (PRB),Ls,12:59:00,
68  Butuh (BTH),,Ls,13:03:00,
69  Kutoarjo (KTA),,Ls,13:06:00,
70,Jenar (JN),Ls,13:13:30,
71  Wojo (WJ),,Ls,13:18:00,
72  Kedundang (KDG),,Ls,13:22:00,
73  Wates (WT),,Ls,13:27:00,
74,Sentolo (STL),Ls,13:35:00,
75  Rewulu (RWL),,Ls,13:42:00,
76,Patukan (PTN),Ls,13:45:00,
77  Yogyakarta (YK),,13:50:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Yogyakarta (YK),,14:45:00,
2,Patukan (PTN),Ls,14:50:00,
3,Rewulu (RWL),Ls,14:53:00,
4,Sentolo (STL),Ls,15:00:00,
5  Wates (WT),,Ls,15:08:00,= KA 167 (KA 167 //)
6,Kedundang (KDG),Ls,15:12:00,
7  Wojo (WJ),,Ls,15:15:30,
8,Jenar (JN),Ls,15:20:00,
9,Kutoarjo (KTA),Ls,15:28:00,// KA 153 (KA 153 =)
10  Butuh (BTH),,Ls,15:31:00,
11,Prembun (PRB),Ls,15:35:00,
,12  Kutowinangun (KWN),Ls,15:39:00,
13  Wonosari (WNS),,Ls,15:41:00,
14  Kebumen (KM),,15:45:00,15:47:00,
15,Sruweng (SRW),Ls,15:54:00,
16  Karanganyar (KA),,Ls,15:56:00,
17  Gombong (GB),,Ls,16:00:00,
18,Ijo (IJ),Ls,16:04:00,
19,Tambak (TBK),Ls,16:07:00,
20,Sumpiuh (SPH),Ls,16:10:00,
21  Kemranjen (KJ),,Ls,16:13:00,
22  Kroya (KYA),,Ls,16:17:00,
23  Randegan (RDN),,Ls,16:21:30,
24  Kebasen (KBS),,Ls,16:24:00,
25  Notog (NTG),,Ls,16:29:00,
26,Purwokerto (PWT),16:37:00,16:41:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
,27  Karanggandul (KGD),Ls,16:49:00,
28  Karangsari (KRR),,Ls,16:57:00,
29,Patuguran (PAT),Ls,17:08:00,
30  Kretek (KRT),,Ls,17:14:00,
31  Bumiayu (BMA),,Ls,17:22:00,
32,Linggapura (LG),Ls,17:29:00,
33,Prupuk (PPK),Ls,17:39:00,
34,Songgom (SGG),Ls,17:46:00,
35,Larangan (LRA),Ls,17:49:00,
,36  Ketanggungan (KGG),Ls,17:54:00,
37  Ciledug (CLD),,Ls,18:02:30,
38,Sindanglaut (SDU),Ls,18:11:00,
39,Luwung (LWG),Ls,18:15:00,
,40  Cirebon Prujakan (CNP),Ls,18:20:00,
41  Cirebon (CN),,18:23:00,18:28:00,// KA 29F JJ (KA 29F JJ =)
42  Cangkring (CNK),,Ls,18:34:00,
43  Bangoduwa (BDW),,Ls,18:37:00,
,44  Arjawinangun (AWN),Ls,18:40:00,// KA 2509 (KA 2509 =)
,45  Kertasemaya (KTM),Ls,18:49:00,
46,Jatibarang (JTB),Ls,18:54:00,
47,Telagasari (TLS),Ls,19:00:00,
48,Terisi (TIS),Ls,19:05:00,
,49  Kadokangabus (KAB),Ls,19:09:00,
50  Cilegeh (CLH),,Ls,19:14:00,
51  Haurgeulis (HGL),,Ls,19:20:00,
52  Cipunegara (CRA),,Ls,19:24:00,
53,Pegadenbaru (PGB),Ls,19:28:00,
54  Cikaum (CKM),,Ls,19:33:00,
55,Pasirbungur (PAS),Ls,19:36:00,
56,Pringkasap (PRI),Ls,19:39:00,
57,Pabuaran (PAB),Ls,19:42:00,
58,Tanjungrasa (TJS),Ls,19:45:00,
59  Cikampek (CKP),,Ls,19:52:00,
60  Dawuan (DWN),,Ls,19:55:00,
61  Kosambi (KOS),,Ls,19:59:00,
62  Klari (KLI),,Ls,20:01:00,
63  Karawang (KW),,Ls,20:05:00,
,64  Kedunggedeh (KDH),Ls,20:09:00,
65,Lemahabang (LMB),Ls,20:15:00,
66  Cikarang (CKR),,Ls,20:19:00,
67,Telaga Murni (TLM),Ls,-,
68  Cibitung (CIT),,Ls,-,
69,Tambun (TB),Ls,20:26:00,// KA 5181 (KA 5181 =)
,70  Bekasitimur (BKST),Ls,-,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
71  Bekasi (BKS),,Ls,20:31:00,
72,Jatinegara (JNG),Ls,20:41:00,
73  Matraman (MTR),,Ls,-,
74  Manggarai (MRI),,Ls,20:46:00,
75  Cikini (CKI),,Ls,-,
76  Gondangdia (GDD),,Ls,-,
77  Gambir (GMR),,20:54:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Gambir (GMR),,21:20:00,
2,Gondangdia (GDD),Ls,-,
3,Cikini (CKI),Ls,-,
4,Manggarai (MRI),Ls,21:29:00,
5,Matraman (MTR),Ls,-,
6,Jatinegara (JNG),Ls,21:34:00,
7,Bekasi (BKS),Ls,21:44:00,
8,Bekasitimur (BKST),Ls,-,
9,Tambun (TB),Ls,21:49:00,// KA 5576 (KA 5576 =)
10  Cibitung (CIT),,Ls,-,
11,Telaga Murni (TLM),Ls,-,
12  Cikarang (CKR),,Ls,21:55:00,
13,Lemahabang (LMB),Ls,21:58:00,
,14  Kedunggedeh (KDH),Ls,22:03:00,
15  Karawang (KW),,Ls,22:07:00,// KA 144 (KA 144 =)
16  Klari (KLI),,Ls,22:11:00,
17  Kosambi (KOS),,Ls,22:13:00,
18  Dawuan (DWN),,Ls,22:17:00,
19  Cikampek (CKP),,Ls,22:20:00,
20,Tanjungrasa (TJS),Ls,22:27:00,
21,Pabuaran (PAB),Ls,22:30:00,
22,Pringkasap (PRI),Ls,22:33:00,
23,Pasirbungur (PAS),Ls,22:36:00,
24  Cikaum (CKM),,Ls,22:39:00,
25,Pegadenbaru (PGB),Ls,22:44:00,
26  Cipunegara (CRA),,Ls,22:48:00,
27  Haurgeulis (HGL),,Ls,22:52:00,
28  Cilegeh (CLH),,Ls,22:58:00,
,29  Kadokangabus (KAB),Ls,23:03:00,
30,Terisi (TIS),Ls,23:07:00,
31,Telagasari (TLS),Ls,23:12:00,
32,Jatibarang (JTB),Ls,23:18:00,// KA 304 (KA 304 =)
,33  Kertasemaya (KTM),Ls,23:23:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
,34  Arjawinangun (AWN),Ls,23:32:00,
35  Bangoduwa (BDW),,Ls,23:35:00,
36  Cangkring (CNK),,Ls,23:38:00,
37  Cirebon (CN),,23:43:00,23:48:00,
,38  Cirebon Prujakan (CNP),Ls,23:51:00,
39,Luwung (LWG),Ls,23:56:00,
40,Sindanglaut (SDU),Ls,00:00:00,
41  Ciledug (CLD),,Ls,00:08:30,
,42  Ketanggungan (KGG),Ls,00:17:00,
43,Larangan (LRA),Ls,00:22:00,
44,Songgom (SGG),Ls,00:25:00,
45,Prupuk (PPK),Ls,00:32:00,
46,Linggapura (LG),Ls,00:42:00,
47  Bumiayu (BMA),,Ls,00:50:00,
48  Kretek (KRT),,Ls,00:57:00,
49,Patuguran (PAT),Ls,01:03:00,
50  Karangsari (KRR),,Ls,01:14:00,
,51  Karanggandul (KGD),Ls,01:22:00,
52,Purwokerto (PWT),01:30:00,01:35:00,
53  Notog (NTG),,Ls,01:43:00,
54  Kebasen (KBS),,Ls,01:48:00,
55  Randegan (RDN),,Ls,01:51:00,
56  Kroya (KYA),,01:58:00,02:00:00,
57  Kemranjen (KJ),,Ls,02:06:00,
58,Sumpiuh (SPH),Ls,02:09:00,
59,Tambak (TBK),Ls,02:12:00,
60,Ijo (IJ),Ls,02:15:00,
61  Gombong (GB),,Ls,02:19:00,// KA 2750F JJ (KA 2750F =)
62  Karanganyar (KA),,Ls,02:23:00,
63,Sruweng (SRW),Ls,02:25:00,
64  Kebumen (KM),,Ls,02:30:00,
65  Wonosari (WNS),,Ls,02:33:00,
,66  Kutowinangun (KWN),Ls,02:35:00,
67,Prembun (PRB),Ls,02:39:00,
68  Butuh (BTH),,Ls,02:43:00,
69  Kutoarjo (KTA),,Ls,02:46:00,
70,Jenar (JN),Ls,02:55:00,
71  Wojo (WJ),,Ls,03:00:00,
72  Kedundang (KDG),,Ls,03:04:00,
73  Wates (WT),,Ls,03:08:00,
74,Sentolo (STL),Ls,03:16:00,
75  Rewulu (RWL),,Ls,03:22:00,
76,Patukan (PTN),Ls,03:25:00,
77  Yogyakarta (YK),,03:30:00,,
