0,1,2,3,4
,26  Cikadongdong (CD),Ls,12:00:00,
27  Rendeh (RH),,Ls,12:04:00,
28  Maswati (MSI),,Ls,12:09:00,
29,Sasaksaat (SKT),Ls,12:15:00,
30  Cilame (CLE),,Ls,12:23:00,
31,Padalarang (PDL),Ls,12:31:00,
,32  Gadobangkong (GK),Ls,-,
33  Cimahi (CMI),,12:38:00,12:40:00,
34  Cimindi (CMD),,Ls,12:44:00,
35  Andir (AND),,Ls,12:46:00,
36  Bandung (BD),,12:51:00,13:08:00,
,37  Cikudapateuh (CTH),Ls,-,
,38  Kiaracondong (KAC),13:17:00,13:20:00,
39  Gedebage (GDB),,Ls,13:28:00,// KA 384 (KA 384 =)
40  Cimekar (CMK),,Ls,-,
41  Rancaekek (RCK),,Ls,13:34:00,
42  Haurpugur (HRP),,Ls,13:38:00,
43  Cicalengka (CCL),,Ls,13:41:00,X KA 349
44  Nagreg (NG),,13:55:00,14:01:00,X KA 129 (KA 129 X)
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
45,Lebakjero (LBJ),Ls,14:10:00,
46,Leles (LL),14:20:00,14:26:00,X KA 77 (KA 77 X)
47  Karangsari (KRAI),,Ls,14:32:00,
48,Leuwigoong (LO),Ls,-,
49  Cibatu (CB),,14:41:00,14:43:00,
,50  Warungbandrek (WB),Ls,14:52:00,
,51  Bumiwaluya (BMW),Ls,15:04:00,
52  Cipeundeuy (CPD),,15:14:00,15:24:00,X KA 291 (KA 291 X)
53  Cirahayu (CAA),,15:38:00,16:13:00,"X KA 69, KA 9 (KA 69, KA 9 X)"
54  Ciawi (CAW),,Ls,16:23:00,X KA 275 (KA 275 X)
55  Rajapolah (RJP),,Ls,16:32:00,
56,Indihiang (IH),Ls,16:40:00,
57,Tasikmalaya (TSM),16:46:00,16:49:00,
58  Awipari (AW),,Ls,16:56:00,
59  Manonjaya (MNJ),,Ls,17:00:00,
60  Ciamis (CI),,17:11:00,17:26:00,X KA 127 (KA 127 X)
61  Bojong (BJG),,Ls,17:35:00,
,62  Karangpucung (KNP),Ls,17:43:00,
63  Banjar (BJR),,17:49:00,17:54:00,
64,Langen (LN),Ls,18:03:00,
65  Meluwung (MLW),,Ls,18:10:00,
66  Cipari (CPI),,Ls,18:17:00,
67,Sidareja (SDR),18:24:00,18:34:00,X KA 287 (KA 287 X)
,68  Gandrungmangun (GDM),18:42:00,18:44:00,
,69  Kawunganten (KWG),Ls,18:52:00,
70,Jeruklegi (JRL),19:04:00,19:06:00,
71,Lebeng (LBG),Ls,19:12:00,
72  Kasugihan (KH),,Ls,19:16:00,
73  Maos (MA),,19:19:00,19:21:00,
74,Sikampuh (SKP),Ls,19:27:00,
75  Kroya (KYA),,19:34:00,20:06:00,(KA 205F X)
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Kroya (KYA),19:34:00,20:06:00,= KA 247 (KA 247 //)
2,Randegan (RDN),Ls,20:13:00,
3,Kebasen (KBS),20:18:00,20:20:00,
4,Notog (NTG),Ls,20:26:00,
5,Purwokerto (PWT),20:35:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
2,Notog (NTG),Ls,16:54:00,
3,Kebasen (KBS),Ls,16:59:00,
4,Randegan (RDN),Ls,17:03:00,
5,Kroya (KYA),17:10:00,17:30:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Kroya (KYA),17:10:00,17:30:00,
2,Sikampuh (SKP),Ls,17:37:00,
3,Maos (MA),17:43:00,17:45:00,X KA 236F JJ (KA 236F X)
4,Kasugihan (KH),Ls,17:48:00,
5,Lebeng (LBG),Ls,17:52:00,
6,Jeruklegi (JRL),17:58:00,18:00:00,
7,Kawunganten (KWG),Ls,18:12:00,
8,Gandrungmangun (GDM),18:20:00,18:22:00,
9,Sidareja (SDR),18:30:00,18:32:00,X KA 284 (KA 284 X)
10  Cipari (CPI),,Ls,18:39:00,
11  Meluwung (MLW),,Ls,18:45:30,
12,Langen (LN),Ls,18:52:00,
13  Banjar (BJR),,19:01:00,19:06:00,
,14  Karangpucung (KNP),Ls,19:13:00,
15  Bojong (BJG),,Ls,19:21:00,
16  Ciamis (CI),,19:30:00,19:32:00,
17  Manonjaya (MNJ),,Ls,19:46:00,
18  Awipari (AW),,Ls,19:50:00,
19,Tasikmalaya (TSM),19:57:00,20:12:00,X KA 12 (KA 12 X)
20,Indihiang (IH),Ls,20:19:00,
21  Rajapolah (RJP),,20:28:00,20:45:00,X KA 68(KA 68 X)
22  Ciawi (CAW),,20:57:00,21:23:00,"X KA 306, KA 80 (KA 306, KA 80 X)"
23  Cirahayu (CAA),,Ls,21:34:00,
24  Cipeundeuy (CPD),,21:50:00,22:00:00,X KA 72 (KA 72 X)
,25  Bumiwaluya (BMW),22:13:00,22:19:00,X KA 292 (KA 292 X)
,26  Warungbandrek (WB),Ls,22:32:00,
27  Cibatu (CB),,22:41:00,22:46:00,
28,Leuwigoong (LO),Ls,-,
29  Karangsari (KRAI),,Ls,22:55:00,
30,Leles (LL),23:02:00,23:15:00,"X KA 378, KA 274 (KA 378, KA 274 X)"
31,Lebakjero (LBJ),Ls,23:27:00,
32  Nagreg (NG),,Ls,23:35:00,
33  Cicalengka (CCL),,Ls,23:47:00,
34  Haurpugur (HRP),,Ls,23:50:00,
35  Rancaekek (RCK),,Ls,23:55:00,
36  Cimekar (CMK),,Ls,-,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
37  Gedebage (GDB),,Ls,00:01:00,
,38  Kiaracondong (KAC),00:08:00,00:14:00,
,39  Cikudapateuh (CTH),Ls,-,
40  Bandung (BD),,00:24:00,00:34:00,
41  Andir (AND),,Ls,00:39:00,
42  Cimindi (CMD),,Ls,00:41:00,
43  Cimahi (CMI),,00:45:00,00:47:00,
,44  Gadobangkong (GK),Ls,-,
45,Padalarang (PDL),Ls,00:54:00,
46  Cilame (CLE),,Ls,01:03:00,
47,Sasaksaat (SKT),Ls,01:11:00,
48  Maswati (MSI),,01:17:00,01:24:00,X KA 140 (KA 140 X)
49  Rendeh (RH),,Ls,01:30:00,
,50  Cikadongdong (CD),Ls,01:34:00,
51  Cisomang (CG),,Ls,-,
52,Plered (PLD),Ls,01:48:00,
53,Sukatani (SUT),Ls,01:53:00,
54  Ciganea (CA),,Ls,02:02:00,
55,Purwakarta (PWK),02:11:00,02:15:00,
56,Sadang (SAD),Ls,-,
57  Cibungur (CBR),,Ls,02:26:00,
58  Cikampek (CKP),,02:35:00,02:46:00,= KA 19 (KA 19 //)
59  Dawuan (DWN),,Ls,02:51:00,
60  Kosambi (KOS),,Ls,02:56:00,
61  Klari (KLI),,Ls,02:59:00,
62  Karawang (KW),,03:05:00,03:14:00,= KA 37 (KA 37 //)
,63  Kedunggedeh (KDH),Ls,03:20:00,
64,Lemahabang (LMB),Ls,03:27:00,
65  Cikarang (CKR),,03:32:00,03:34:00,
66,Telaga Murni (TLM),Ls,-,
67  Cibitung (CIT),,Ls,-,
68,Tambun (TB),Ls,03:43:00,
,69  Bekasitimur (BKST),Ls,-,
70  Bekasi (BKS),,03:50:00,03:52:00,
71,Jatinegara (JNG),04:05:00,04:07:00,
72,Pondokjati (POK),Ls,-,
73  Kramat (KMT),,Ls,-,
,74  Gangsentiong (GST),Ls,-,
75,Pasarsenen (PSE),04:17:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
2,Gangsentiong (GST),Ls,-,
3,Kramat (KMT),Ls,-,
4,Pondokjati (POK),Ls,-,
5,Jatinegara (JNG),Ls,19:35:00,
6,Bekasi (BKS),19:47:00,19:49:00,
7,Bekasitimur (BKST),Ls,-,
8,Tambun (TB),Ls,19:55:00,
9,Cibitung (CIT),Ls,-,
10,Telaga Murni (TLM),Ls,-,
11  Cikarang (CKR),,20:05:00,20:11:00,= KA 42 (KA 42 //)
12,Lemahabang (LMB),Ls,20:15:00,
,13  Kedunggedeh (KDH),Ls,20:22:00,
14  Karawang (KW),,20:28:00,20:30:00,
15  Klari (KLI),,Ls,20:36:00,
16  Kosambi (KOS),,Ls,20:39:00,
17  Dawuan (DWN),,Ls,20:44:00,
18  Cikampek (CKP),,20:48:00,20:51:00,
19  Cibungur (CBR),,Ls,21:01:00,
20,Sadang (SAD),Ls,-,
21,Purwakarta (PWK),21:11:00,21:13:00,
22  Ciganea (CA),,Ls,21:23:00,
23,Sukatani (SUT),Ls,21:32:00,
24,Plered (PLD),Ls,21:37:00,
25  Cisomang (CG),,Ls,-,
,26  Cikadongdong (CD),Ls,21:51:00,
27  Rendeh (RH),,Ls,21:55:00,
28  Maswati (MSI),,Ls,22:00:00,
29,Sasaksaat (SKT),22:07:00,22:18:00,X KA 97 (KA 97 X)
30  Cilame (CLE),,22:28:00,22:38:00,X KA 127 (KA 127 X)
31,Padalarang (PDL),Ls,22:47:00,
,32  Gadobangkong (GK),Ls,-,
33  Cimahi (CMI),,22:54:00,22:56:00,
34  Cimindi (CMD),,Ls,23:00:00,
35  Andir (AND),,Ls,23:02:00,
36  Bandung (BD),,23:07:00,23:16:00,
,37  Cikudapateuh (CTH),Ls,-,
,38  Kiaracondong (KAC),23:26:00,23:31:00,
39  Gedebage (GDB),,Ls,23:39:00,
40  Cimekar (CMK),,Ls,-,
41  Rancaekek (RCK),,Ls,23:45:00,
42  Haurpugur (HRP),,Ls,23:49:00,
43  Cicalengka (CCL),,Ls,23:52:00,
44  Nagreg (NG),,Ls,00:05:00,
45,Lebakjero (LBJ),Ls,00:13:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
46,Leles (LL),00:23:00,00:26:00,
47  Karangsari (KRAI),,Ls,00:32:00,
48,Leuwigoong (LO),Ls,-,
49  Cibatu (CB),,00:41:00,00:47:00,X KA 205F JJ (KA 205F JJ X)
,50  Warungbandrek (WB),Ls,00:56:00,
,51  Bumiwaluya (BMW),Ls,01:09:00,
52  Cipeundeuy (CPD),,01:20:00,01:33:00,X KA 79 (KA 79 X)
53  Cirahayu (CAA),,Ls,01:46:00,
54  Ciawi (CAW),,Ls,01:54:00,
55  Rajapolah (RJP),,Ls,02:03:00,
56,Indihiang (IH),Ls,02:10:00,
57,Tasikmalaya (TSM),02:16:00,02:31:00,X KA 71 (KA 71 X)
58  Awipari (AW),,02:40:00,02:50:00,X KA 67 (KA 67 X)
59  Manonjaya (MNJ),,Ls,02:55:00,
60  Ciamis (CI),,03:07:00,03:11:00,X KA 11 (KA 11 X)
61  Bojong (BJG),,Ls,03:20:00,
,62  Karangpucung (KNP),Ls,03:28:00,
63  Banjar (BJR),,03:35:00,03:41:00,X KA 273 (KA 273 X)
64,Langen (LN),Ls,03:50:00,
65  Meluwung (MLW),,Ls,03:57:00,
66  Cipari (CPI),,Ls,04:04:00,
67,Sidareja (SDR),04:11:00,04:13:00,
,68  Gandrungmangun (GDM),04:21:00,04:23:00,
,69  Kawunganten (KWG),Ls,04:31:00,
70,Jeruklegi (JRL),04:44:00,04:46:00,X KA 305 (KA 305 X)
71,Lebeng (LBG),Ls,04:53:00,
72  Kasugihan (KH),,Ls,04:57:00,
73  Maos (MA),,05:00:00,05:02:00,
74,Sikampuh (SKP),Ls,05:08:00,
75  Kroya (KYA),,05:15:00,05:35:00,(KA 2711 X)
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Kroya (KYA),05:15:00,05:35:00,
2,Randegan (RDN),Ls,05:42:00,
3,Kebasen (KBS),Ls,05:46:00,
4,Notog (NTG),Ls,05:51:00,
5,Purwokerto (PWT),06:00:00,,
