0,1,2,3,4
6,Karanggandul (KGD),Ls,15:55:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
7,Karangsari (KRR),Ls,16:04:00,
8,Patuguran (PAT),Ls,16:15:00,
9,Kretek (KRT),Ls,16:21:00,
10  Bumiayu (BMA),,16:29:00,16:31:00,
11,Linggapura (LG),Ls,16:40:00,
12,Prupuk (PPK),Ls,16:50:00,
13,Songgom (SGG),Ls,16:57:00,
14,Larangan (LRA),Ls,17:00:00,
,15  Ketanggungan (KGG),Ls,17:05:00,
16  Ciledug (CLD),,Ls,17:14:00,
17,Sindanglaut (SDU),Ls,17:23:00,
18,Luwung (LWG),Ls,17:27:00,
,19  Cirebon Prujakan (CNP),Ls,17:32:00,
20  Cirebon (CN),,17:36:00,17:41:00,
21  Cangkring (CNK),,Ls,17:48:00,
22  Bangoduwa (BDW),,Ls,17:51:00,
,23  Arjawinangun (AWN),Ls,17:54:00,
,24  Kertasemaya (KTM),Ls,18:03:00,
25,Jatibarang (JTB),Ls,18:08:00,// KA 203 (KA 203 =)
26,Telagasari (TLS),Ls,18:14:00,
27,Terisi (TIS),Ls,18:19:00,
,28  Kadokangabus (KAB),Ls,18:23:00,
29  Cilegeh (CLH),,Ls,18:28:00,
30  Haurgeulis (HGL),,Ls,18:34:00,
31  Cipunegara (CRA),,Ls,18:38:00,
32,Pegadenbaru (PGB),Ls,18:43:00,
33  Cikaum (CKM),,Ls,18:48:00,
34,Pasirbungur (PAS),Ls,18:51:00,
35,Pringkasap (PRI),Ls,18:55:00,
36,Pabuaran (PAB),Ls,18:58:00,
37,Tanjungrasa (TJS),Ls,19:01:00,
38  Cikampek (CKP),,Ls,19:08:00,
39  Dawuan (DWN),,Ls,19:11:00,
40  Kosambi (KOS),,Ls,19:15:00,
41  Klari (KLI),,Ls,19:17:00,
42  Karawang (KW),,Ls,19:21:00,
,43  Kedunggedeh (KDH),Ls,19:25:00,// KA 333 (KA 333 =)
44,Lemahabang (LMB),Ls,19:31:00,
45  Cikarang (CKR),,Ls,19:34:00,
46,Telaga Murni (TLM),Ls,-,
47  Cibitung (CIT),,Ls,-,
48,Tambun (TB),Ls,19:41:00,
,49  Bekasitimur (BKST),Ls,-,
50  Bekasi (BKS),,19:48:00,19:50:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
51,Jatinegara (JNG),20:01:00,20:03:00,
52  Matraman (MTR),,Ls,-,
53  Manggarai (MRI),,Ls,20:09:00,
54  Cikini (CKI),,Ls,-,
55  Gondangdia (GDD),,Ls,-,
56  Gambir (GMR),,20:19:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Gambir (GMR),,20:55:00,
2,Gondangdia (GDD),Ls,-,
3,Cikini (CKI),Ls,-,
4,Manggarai (MRI),Ls,21:04:00,
5,Matraman (MTR),Ls,-,
6,Jatinegara (JNG),Ls,21:09:00,
7,Bekasi (BKS),21:19:00,21:21:00,
8,Bekasitimur (BKST),Ls,-,
9,Tambun (TB),Ls,21:27:00,// KA 5168 (KA 5168 =)
10  Cibitung (CIT),,Ls,-,
11,Telaga Murni (TLM),Ls,-,
12  Cikarang (CKR),,Ls,21:33:00,
13,Lemahabang (LMB),Ls,21:36:00,
,14  Kedunggedeh (KDH),Ls,21:42:00,
15  Karawang (KW),,Ls,21:46:00,
16  Klari (KLI),,Ls,21:50:00,
17  Kosambi (KOS),,Ls,21:52:00,
18  Dawuan (DWN),,Ls,21:56:00,
19  Cikampek (CKP),,Ls,21:59:00,
20,Tanjungrasa (TJS),Ls,22:05:00,
21,Pabuaran (PAB),Ls,22:08:00,
22,Pringkasap (PRI),Ls,22:11:00,
23,Pasirbungur (PAS),Ls,22:14:00,
24  Cikaum (CKM),,Ls,22:17:00,
25,Pegadenbaru (PGB),Ls,22:22:00,
26  Cipunegara (CRA),,Ls,22:26:00,
27  Haurgeulis (HGL),,Ls,22:30:00,
28  Cilegeh (CLH),,Ls,22:36:00,// KA 304 (KA 304 =)
,29  Kadokangabus (KAB),Ls,22:41:00,
30,Terisi (TIS),Ls,22:45:00,
31,Telagasari (TLS),Ls,22:50:00,
32,Jatibarang (JTB),Ls,22:56:00,
,33  Kertasemaya (KTM),Ls,23:01:00,
,34  Arjawinangun (AWN),Ls,23:10:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
35  Bangoduwa (BDW),,Ls,23:13:00,
36  Cangkring (CNK),,Ls,23:16:00,
37  Cirebon (CN),,23:21:00,23:26:00,
,38  Cirebon Prujakan (CNP),Ls,23:29:00,
39,Luwung (LWG),Ls,23:34:00,
40,Sindanglaut (SDU),Ls,23:38:00,
41  Ciledug (CLD),,Ls,23:47:00,
,42  Ketanggungan (KGG),Ls,23:56:00,
43,Larangan (LRA),Ls,00:01:00,
44,Songgom (SGG),Ls,00:04:00,
45,Prupuk (PPK),Ls,00:11:00,
46,Linggapura (LG),Ls,00:21:00,
47  Bumiayu (BMA),,Ls,00:29:00,
48  Kretek (KRT),,Ls,00:36:00,
49,Patuguran (PAT),Ls,00:42:00,
50  Karangsari (KRR),,Ls,00:53:00,
,51  Karanggandul (KGD),Ls,01:01:00,
52,Purwokerto (PWT),01:09:00,01:14:00,
53  Notog (NTG),,Ls,01:22:00,
54  Kebasen (KBS),,Ls,01:27:00,
55  Randegan (RDN),,Ls,01:30:00,
56  Kroya (KYA),,01:37:00,01:57:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Kroya (KYA),01:37:00,01:57:00,X KA 2720
2,Sikampuh (SKP),Ls,02:03:00,
3,Maos (MA),02:08:00,02:10:00,X KA 292 (KA 292 X)
4,Kasugihan (KH),Ls,02:13:00,
5,Karangkandri (KKD),Ls,02:19:00,
6,Gumilir (GM),02:24:00,02:26:00,
7,Cilacap (CP),02:35:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Cilacap (CP),,06:55:00,
2,Gumilir (GM),07:04:00,07:06:00,( KA L2721 X)
3,Karangkandri (KKD),Ls,07:11:00,
4,Kasugihan (KH),07:19:00,07:21:00,
5,Maos (MA),07:25:00,07:27:00,
6,Sikampuh (SKP),Ls,07:33:00,
7,Kroya (KYA),07:40:00,08:00:00,(KA 283 X)
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Kroya (KYA),07:40:00,08:00:00,
2,Randegan (RDN),Ls,08:07:00,
3,Kebasen (KBS),Ls,08:10:00,
4,Notog (NTG),Ls,08:15:00,
5,Purwokerto (PWT),08:23:00,08:29:00,
6,Karanggandul (KGD),Ls,08:37:00,
7,Karangsari (KRR),Ls,08:46:00,
8,Patuguran (PAT),Ls,08:57:00,
9,Kretek (KRT),Ls,09:03:00,
10  Bumiayu (BMA),,09:11:00,09:13:00,
11,Linggapura (LG),Ls,09:22:00,
12,Prupuk (PPK),Ls,09:32:00,
13,Songgom (SGG),Ls,09:39:00,
14,Larangan (LRA),Ls,09:42:00,
,15  Ketanggungan (KGG),Ls,09:47:00,
16  Ciledug (CLD),,Ls,09:56:00,
17,Sindanglaut (SDU),Ls,10:05:00,
18,Luwung (LWG),Ls,10:09:00,
,19  Cirebon Prujakan (CNP),Ls,10:14:00,
20  Cirebon (CN),,10:18:00,10:23:00,
21  Cangkring (CNK),,Ls,10:30:00,
22  Bangoduwa (BDW),,Ls,10:33:00,
,23  Arjawinangun (AWN),Ls,10:36:00,// KA 2501 (KA 2501 =)
,24  Kertasemaya (KTM),Ls,10:45:00,
25,Jatibarang (JTB),Ls,10:50:00,
26,Telagasari (TLS),Ls,10:56:00,
27,Terisi (TIS),Ls,11:01:00,
,28  Kadokangabus (KAB),Ls,11:05:00,
29  Cilegeh (CLH),,Ls,11:10:00,
30  Haurgeulis (HGL),,Ls,11:16:00,
31  Cipunegara (CRA),,Ls,11:20:00,
32,Pegadenbaru (PGB),Ls,11:25:00,
33  Cikaum (CKM),,Ls,11:30:00,
34,Pasirbungur (PAS),Ls,11:33:00,
35,Pringkasap (PRI),Ls,11:37:00,
36,Pabuaran (PAB),Ls,11:40:00,
37,Tanjungrasa (TJS),Ls,11:43:00,
38  Cikampek (CKP),,Ls,11:50:00,
39  Dawuan (DWN),,Ls,11:53:00,
40  Kosambi (KOS),,Ls,11:57:00,
41  Klari (KLI),,Ls,11:59:00,
42  Karawang (KW),,Ls,12:03:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
,43  Kedunggedeh (KDH),Ls,12:07:00,
44,Lemahabang (LMB),Ls,12:13:00,
45  Cikarang (CKR),,Ls,12:16:00,
46,Telaga Murni (TLM),Ls,-,
47  Cibitung (CIT),,Ls,-,
48,Tambun (TB),Ls,12:22:00,
,49  Bekasitimur (BKST),Ls,-,
50  Bekasi (BKS),,12:28:00,12:30:00,
51,Jatinegara (JNG),Ls,12:40:00,
52  Matraman (MTR),,Ls,-,
53  Manggarai (MRI),,Ls,12:45:00,
54  Cikini (CKI),,Ls,-,
55  Gondangdia (GDD),,Ls,-,
56  Gambir (GMR),,12:55:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Gambir (GMR),,13:25:00,
2,Gondangdia (GDD),Ls,-,
3,Cikini (CKI),Ls,-,
4,Manggarai (MRI),Ls,13:34:00,// KA 5102 (KA 5102 =)
5,Matraman (MTR),Ls,-,
6,Jatinegara (JNG),Ls,13:39:00,
7,Bekasi (BKS),13:50:00,13:52:00,
8,Bekasitimur (BKST),Ls,-,
9,Tambun (TB),Ls,13:58:00,
10  Cibitung (CIT),,Ls,-,
11,Telaga Murni (TLM),Ls,-,
12  Cikarang (CKR),,Ls,14:05:00,
13,Lemahabang (LMB),Ls,14:08:00,// KA 2524 (KA 2524 =)
,14  Kedunggedeh (KDH),Ls,14:14:00,
15  Karawang (KW),,Ls,14:18:00,
16  Klari (KLI),,Ls,14:22:00,
17  Kosambi (KOS),,Ls,14:24:00,
18  Dawuan (DWN),,Ls,14:28:00,
19  Cikampek (CKP),,Ls,14:31:00,
20,Tanjungrasa (TJS),Ls,14:38:00,
21,Pabuaran (PAB),Ls,14:41:00,
22,Pringkasap (PRI),Ls,14:44:00,
23,Pasirbungur (PAS),Ls,14:48:00,
24  Cikaum (CKM),,Ls,14:51:00,
25,Pegadenbaru (PGB),Ls,14:56:00,
26  Cipunegara (CRA),,Ls,15:00:00,// KA 2522 (KA 2522 =)
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
27  Haurgeulis (HGL),,Ls,15:04:00,
28  Cilegeh (CLH),,Ls,15:10:00,
,29  Kadokangabus (KAB),Ls,15:15:00,
30,Terisi (TIS),Ls,15:19:00,
31,Telagasari (TLS),Ls,15:24:00,
32,Jatibarang (JTB),Ls,15:30:00,
,33  Kertasemaya (KTM),Ls,15:35:00,
,34  Arjawinangun (AWN),Ls,15:44:00,
35  Bangoduwa (BDW),,Ls,15:48:00,
36  Cangkring (CNK),,Ls,15:51:00,
37  Cirebon (CN),,15:57:00,16:02:00,
,38  Cirebon Prujakan (CNP),Ls,16:05:00,
39,Luwung (LWG),Ls,16:10:00,
40,Sindanglaut (SDU),Ls,16:14:00,
41  Ciledug (CLD),,Ls,16:23:00,
,42  Ketanggungan (KGG),Ls,16:32:00,
43,Larangan (LRA),Ls,16:37:00,
44,Songgom (SGG),Ls,16:41:00,
45,Prupuk (PPK),Ls,16:49:00,
46,Linggapura (LG),Ls,16:59:00,
47  Bumiayu (BMA),,17:08:00,17:10:00,
48  Kretek (KRT),,Ls,17:18:00,
49,Patuguran (PAT),Ls,17:24:00,
50  Karangsari (KRR),,Ls,17:35:00,
,51  Karanggandul (KGD),Ls,17:43:00,
52,Purwokerto (PWT),17:51:00,17:56:00,
53  Notog (NTG),,Ls,18:04:00,
54  Kebasen (KBS),,Ls,18:09:00,
55  Randegan (RDN),,Ls,18:12:00,
56  Kroya (KYA),,18:19:00,18:39:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Kroya (KYA),18:19:00,18:39:00,
2,Sikampuh (SKP),Ls,18:45:00,
3,Maos (MA),18:50:00,18:52:00,
4,Kasugihan (KH),Ls,18:55:00,
5,Karangkandri (KKD),Ls,19:01:00,
6,Gumilir (GM),19:06:00,19:08:00,
7,Cilacap (CP),19:17:00,,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Cilacap (CP),,20:05:00,
2,Gumilir (GM),20:14:00,20:16:00,
3,Karangkandri (KKD),Ls,20:22:00,
4,Kasugihan (KH),20:30:00,20:32:00,X KA 2605 (KA 2605 X)
5,Maos (MA),20:36:00,20:38:00,
6,Sikampuh (SKP),Ls,20:43:00,X KA 2621 (KA 2621 X)
7,Kroya (KYA),20:49:00,21:09:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
1,Kroya (KYA),20:49:00,21:09:00,
2,Randegan (RDN),Ls,21:16:00,
3,Kebasen (KBS),Ls,21:19:00,
4,Notog (NTG),Ls,21:24:00,
5,Purwokerto (PWT),21:32:00,21:37:00,
6,Karanggandul (KGD),Ls,21:45:00,
7,Karangsari (KRR),Ls,21:54:00,
8,Patuguran (PAT),Ls,22:05:00,
9,Kretek (KRT),Ls,22:11:00,
10  Bumiayu (BMA),,22:19:00,22:21:00,
11,Linggapura (LG),Ls,22:30:00,
12,Prupuk (PPK),Ls,22:40:00,
13,Songgom (SGG),Ls,22:47:00,
14,Larangan (LRA),Ls,22:50:00,
,15  Ketanggungan (KGG),Ls,22:55:00,
16  Ciledug (CLD),,Ls,23:04:00,
17,Sindanglaut (SDU),Ls,23:13:00,
18,Luwung (LWG),Ls,23:17:00,
,19  Cirebon Prujakan (CNP),Ls,23:22:00,
20  Cirebon (CN),,23:26:00,23:31:00,
21  Cangkring (CNK),,Ls,23:38:00,
22  Bangoduwa (BDW),,Ls,23:41:00,
,23  Arjawinangun (AWN),Ls,23:44:00,
,24  Kertasemaya (KTM),Ls,23:53:00,
25,Jatibarang (JTB),Ls,23:58:00,// KA 251 (KA 251 =)
26,Telagasari (TLS),Ls,00:04:00,
27,Terisi (TIS),Ls,00:09:00,
,28  Kadokangabus (KAB),Ls,00:13:00,
29  Cilegeh (CLH),,Ls,00:18:00,
30  Haurgeulis (HGL),,Ls,00:24:00,
31  Cipunegara (CRA),,Ls,00:28:00,
32,Pegadenbaru (PGB),Ls,00:33:00,
33  Cikaum (CKM),,Ls,00:39:00,
No.,Stasiun dan Perhentian,Datang,Berangkat,Keterangan
34,Pasirbungur (PAS),Ls,00:43:00,
35,Pringkasap (PRI),Ls,00:47:00,
36,Pabuaran (PAB),Ls,00:50:00,
37,Tanjungrasa (TJS),Ls,00:53:00,
38  Cikampek (CKP),,Ls,01:00:00,
39  Dawuan (DWN),,Ls,01:03:00,
40  Kosambi (KOS),,Ls,01:08:00,
41  Klari (KLI),,Ls,01:10:00,
42  Karawang (KW),,Ls,01:14:00,
,43  Kedunggedeh (KDH),Ls,01:18:00,
44,Lemahabang (LMB),Ls,01:24:00,
45  Cikarang (CKR),,Ls,01:27:00,
46,Telaga Murni (TLM),Ls,-,
47  Cibitung (CIT),,Ls,-,
48,Tambun (TB),Ls,01:33:00,
,49  Bekasitimur (BKST),Ls,-,
50  Bekasi (BKS),,01:40:00,01:42:00,
51,Jatinegara (JNG),01:54:00,01:56:00,
52  Matraman (MTR),,Ls,-,
53  Manggarai (MRI),,Ls,02:01:00,
54  Cikini (CKI),,Ls,-,
55  Gondangdia (GDD),,Ls,-,
56  Gambir (GMR),,02:10:00,,
