No.,Stasiun,Datang,Berangkat,Keterangan
1,Surabaya Pasarturi (SBI),,15:00:00,
2,Tandes (TES),Ls,15:06:00,
3,Kandangan (KDA),Ls,15:08:00,
4,Benowo (BNW),Ls,15:12:00,
5,Cerme (CME),Ls,15:16:00,
6,Duduk (DD),Ls,15:23:00,
7,Lamongan (LMG),15:33:00,15:36:00,
8,Surabayan (SBN),Ls,15:42:00,
9,Pucuk (PC),Ls,15:49:00,
10,Gembong (GEB),Ls,15:53:00,
11,Babat (BBT),15:59:00,16:02:00,
12,Bowerno (BWO),Ls,16:09:00,
13,Sumberrejo (SRJ),Ls,16:18:00,
14,Kapas (KPS),Ls,16:23:00,
15,Bojonegoro (BJ),16:29:00,16:32:00,
16,Kalitidu (KIT),Ls,16:44:00,
17,Tobo (TBO),Ls,16:54:00,
18,Cepu (CU),17:00:00,17:03:00,
19,Kapuan (KPA),Ls,17:08:00,
20,Wadu (WDU),Ls,17:12:00,
21,Randublatung (RBG),Ls,17:20:00,
22,Doplang (DPL),Ls,17:29:00,
23,Sulur (SL),Ls,17:35:00,
24,Kradenan (KNN),Ls,17:41:00,
25,Panunggalan (PNL),Ls,17:49:00,
26,Jambon (JBN),Ls,17:53:00,
27,Gambringan (GBN),Ls,18:01:00,
28,Ngrombo (NBO),18:03:00,18:05:00,
29,Sedadi (SDI),Ls,18:11:00,
30,Karangjati (KGT),Ls,18:17:00,
31,Gubug (GUB),Ls,18:26:00,
32,Tegowanu (TGW),Ls,18:31:00,
33,Brumbung (BBG),Ls,18:37:00,
34,Alastua (ATA),Ls,18:43:00,
35,Semarang Tawang (SMT),18:52:00,19:08:00,
36,Semarang Poncol (SMC),Ls,19:13:00,
37,Jerakah (JRK),Ls,19:18:00,
38,Mangkang (MKG),Ls,19:23:00,
39,Kaliwungu (KLN),Ls,19:28:00,
40,Kalibodri (KBD),Ls,19:37:00,
41,Weleri (WLR),Ls,19:43:00,
42,Krengseng (KNS),Ls,19:47:00,
43,Plabuan (PLB),Ls,19:54:00,
44,Kuripan (KRP),Ls,19:59:00,
45,Ujungnegoro (UJN),Ls,20:07:00,
46,Batang (BTG),Ls,20:12:00,
47,Pekalongan (PK),20:21:00,20:23:00,
48,Sragi (SRI),Ls,20:33:00,
49,Comal (CO),Ls,20:36:00,
50,Petarukan (PTA),Ls,20:43:00,
51,Pemalang (PML),20:49:00,20:51:00,
52,Surodadi (SD),Ls,21:00:00,
53,Larangan (LR),Ls,21:08:00,
54,Tegal (TG),21:14:00,21:18:00,
55,Brebes (BB),Ls,21:28:00,
56,Tanjung (TGN),Ls,21:42:00,
57,Losari (LOS),Ls,21:48:00,
58,Babakan (BBK),Ls,21:54:00,
59,Waruduwur (WDW),Ls,22:03:00,
60,Cirebon Prujakan (CNP),Ls,22:10:00,
61,Cirebon (CN),22:14:00,22:19:00,
62,Cangkring (CNK),Ls,22:26:00,
63,Bangoduwa (BDW),Ls,22:29:00,
64,Arjawinangun (AWN),Ls,22:33:00,
65,Kertasemaya (KTM),Ls,22:43:00,
66,Jatibarang (JTB),22:51:00,22:54:00,
67,Telagasari (TLS),Ls,23:02:00,
68,Terisi (TIS),Ls,23:08:00,
69,Kadokangabus (KAB),Ls,23:12:00,
70,Cilegeh (CLH),Ls,23:18:00,
71,Haurgeulis (HGL),Ls,23:25:00,
72,Cipunegara (CRA),Ls,23:29:00,
73,Pegadenbaru (PGB),Ls,23:34:00,
74,Cikaum (CKM),Ls,23:40:00,
75,Pasirbungur (PAS),Ls,23:44:00,
76,Pringkasap (PRI),Ls,23:48:00,
77,Pabuaran (PAB),Ls,23:52:00,
78,Tanjungrasa (TJS),Ls,23:56:00,
79,Cikampek (CKP),Ls,00:03:00,
80,Dawuan (DWN),Ls,00:06:00,
81,Kosambi (KOS),Ls,00:11:00,
82,Klari (KLI),Ls,00:14:00,
83,Karawang (KW),Ls,00:19:00,
84,Kedunggedeh (KDH),Ls,00:23:00,
85,Lemahabang (LMB),Ls,00:29:00,
86,Cikarang (CKR),Ls,00:32:00,
87,Telaga Murni (TLM),Ls,-,
88,Cibitung (CIT),Ls,-,
89,Tambun (TB),Ls,00:40:00,
90,Bekasitimur (BKST),Ls,-,
91,Bekasi (BKS),00:46:00,00:48:00,
92,Jatinegara (JNG),Ls,01:00:00,
93,Pondokjati (POK),Ls,-,
94,Kramat (KMT),Ls,-,
95,Gangsentiong (GST),Ls,-,
96,Pasarsenen (PSE),01:10:00,,
