No.,Stasiun,Datang,Berangkat,Keterangan
1,Surabaya Pasarturi (SBI),,09:10:00,
2,Tandes (TES),Ls,09:15:00,
3,Kandangan (KDA),Ls,09:17:00,// KA 447 (KA 447 =)
4,Benowo (BNW),Ls,09:20:00,
5,Cerme (CME),Ls,09:23:00,
6,Duduk (DD),Ls,09:29:00,
7,Lamongan (LMG),Ls,09:36:00,
8,Surabayan (SBN),Ls,09:41:00,
9,Pucuk (PC),Ls,09:46:00,// KA 439 (KA 439 =)
10,Gembong (GEB),Ls,09:49:00,
11,Babat (BBT),Ls,09:52:00,
12,Bowerno (BWO),Ls,09:57:00,
13,Sumberrejo (SRJ),Ls,10:05:00,
14,Kapas (KPS),Ls,10:09:00,
15,Bojonegoro (BJ),Ls,10:13:00,
16,Kalitidu (KIT),Ls,10:22:00,
17,Tobo (TBO),Ls,10:31:00,
18,Cepu (CU),Ls,10:35:00,// KA 2519 (KA 2519 =)
19,Kapuan (KPA),Ls,10:39:00,
20,Wadu (WDU),Ls,10:44:00,
21,Randublatung (RBG),Ls,10:52:00,
22,Doplang (DPL),Ls,11:00:00,
23,Sulur (SL),Ls,11:05:00,
24,Kradenan (KNN),Ls,11:11:00,
25,Panunggalan (PNL),Ls,11:16:00,
26,Jambon (JBN),Ls,11:19:00,
27,Gambringan (GBN),Ls,11:25:00,// KA 2523 (KA 2523 =)
28,Ngrombo (NBO),Ls,11:27:00,
29,Sedadi (SDI),Ls,11:30:00,
30,Karangjati (KGT),Ls,11:35:00,
31,Gubug (GUB),Ls,11:42:00,
32,Tegowanu (TGW),Ls,11:46:00,
33,Brumbung (BBG),Ls,11:51:00,
34,Alastua (ATA),Ls,11:55:00,
35,Semarang Tawang (SMT),12:02:00,12:05:00,// KA 2509 (KA 2509 =)
36,Semarang Poncol (SMC),Ls,12:10:00,
37,Jerakah (JRK),Ls,12:14:00,
38,Mangkang (MKG),Ls,12:18:00,
39,Kaliwungu (KLN),Ls,12:21:00,
40,Kalibodri (KBD),Ls,12:29:00,
41,Weleri (WLR),Ls,12:34:00,
42,Krengseng (KNS),Ls,12:37:00,
43,Plabuan (PLB),Ls,12:43:00,
44,Kuripan (KRP),Ls,12:48:00,
45,Ujungnegoro (UJN),Ls,12:56:00,
46,Batang (BTG),Ls,12:59:00,
47,Pekalongan (PK),Ls,13:05:00,// KA 259 (KA 259 =)
48,Sragi (SRI),Ls,13:12:00,
49,Comal (CO),Ls,13:15:00,
50,Petarukan (PTA),Ls,13:20:00,
51,Pemalang (PML),Ls,13:24:00,
52,Surodadi (SD),Ls,13:31:00,
53,Larangan (LR),Ls,13:37:00,
54,Tegal (TG),Ls,13:40:00,
55,Brebes (BB),Ls,13:47:00,
56,Tanjung (TGN),Ls,13:58:00,
57,Losari (LOS),Ls,14:03:00,
58,Babakan (BBK),Ls,14:08:00,
59,Waruduwur (WDW),Ls,14:15:00,
60,Cirebon Prujakan (CNP),Ls,14:21:00,
61,Cirebon (CN),14:24:00,14:27:00,
62,Cangkring (CNK),Ls,14:33:00,
63,Bangoduwa (BDW),Ls,14:36:00,
64,Arjawinangun (AWN),Ls,14:39:00,// KA 2529 (KA 2529 =)
65,Kertasemaya (KTM),Ls,14:48:00,
66,Jatibarang (JTB),Ls,14:53:00,
67,Telagasari (TLS),Ls,14:59:00,
68,Terisi (TIS),Ls,15:04:00,
69,Kadokangabus (KAB),Ls,15:08:00,
70,Cilegeh (CLH),Ls,15:13:00,
71,Haurgeulis (HGL),Ls,15:19:00,
72,Cipunegara (CRA),Ls,15:23:00,
73,Pegadenbaru (PGB),Ls,15:27:00,
74,Cikaum (CKM),Ls,15:32:00,// KA 2703 (KA 2703 =)
75,Pasirbungur (PAS),Ls,15:36:00,
76,Pringkasap (PRI),Ls,15:39:00,
77,Pabuaran (PAB),Ls,15:42:00,
78,Tanjungrasa (TJS),Ls,15:45:00,
79,Cikampek (CKP),Ls,15:52:00,
80,Dawuan (DWN),Ls,15:55:00,
81,Kosambi (KOS),Ls,15:59:00,
82,Klari (KLI),Ls,16:01:00,
83,Karawang (KW),Ls,16:05:00,// KA 143 (KA 143 =)
84,Kedunggedeh (KDH),Ls,16:09:00,
85,Lemahabang (LMB),Ls,16:14:00,
86,Cikarang (CKR),Ls,16:17:00,
87,Telaga Murni (TLM),Ls,-,
88,Cibitung (CIT),Ls,-,
89,Tambun (TB),Ls,16:24:00,// KA 5145 (KA 5145 =)
90,Bekasitimur (BKST),Ls,-,
91,Bekasi (BKS),Ls,16:29:00,
92,Jatinegara (JNG),Ls,16:39:00,
93,Matraman (MTR),Ls,-,
94,Manggarai (MRI),Ls,16:44:00,
95,Cikini (CKI),Ls,-,
96,Gondangdia (GDD),Ls,-,
97,Gambir (GMR),16:55:00,,
