No.,Stasiun,Datang,Berangkat,Keterangan
1,Surabaya Pasarturi (SBI),,23:00:00,
2,Tandes (TES),Ls,23:06:00,
3,Kandangan (KDA),Ls,23:08:00,
4,Benowo (BNW),Ls,23:12:00,
5,Cerme (CME),Ls,23:16:00,
6,Duduk (DD),Ls,23:24:00,
7,Lamongan (LMG),23:34:00,23:37:00,
8,Surabayan (SBN),Ls,23:43:00,
9,Pucuk (PC),Ls,23:49:00,
10,Gembong (GEB),Ls,23:53:00,
11,Babat (BBT),23:59:00,00:02:00,
12,Bowerno (BWO),Ls,00:10:00,
13,Sumberrejo (SRJ),Ls,00:19:00,
14,Kapas (KPS),Ls,00:25:00,
15,Bojonegoro (BJ),00:32:00,00:35:00,
16,Kalitidu (KIT),Ls,00:46:00,
17,Tobo (TBO),Ls,00:56:00,
18,Cepu (CU),01:03:00,01:06:00,// KA 2525(KA 2525=)
19,Kapuan (KPA),Ls,01:11:00,
20,Wadu (WDU),Ls,01:15:00,
21,Randublatung (RBG),Ls,01:23:00,
22,Doplang (DPL),Ls,01:32:00,
23,Sulur (SL),Ls,01:38:00,
24,Kradenan (KNN),Ls,01:44:00,
25,Panunggalan (PNL),Ls,01:51:00,
26,Jambon (JBN),Ls,01:55:00,
27,Gambringan (GBN),Ls,02:03:00,
28,Ngrombo (NBO),02:06:00,02:08:00,
29,Sedadi (SDI),Ls,02:14:00,
30,Karangjati (KGT),Ls,02:20:00,
31,Gubug (GUB),Ls,02:30:00,
32,Tegowanu (TGW),Ls,02:35:00,
33,Brumbung (BBG),Ls,02:41:00,
34,Alastua (ATA),Ls,02:46:00,
35,Semarang Tawang (SMT),Ls,02:54:00,
36,Semarang Poncol (SMC),03:00:00,03:05:00,
37,Jerakah (JRK),Ls,03:11:00,
38,Mangkang (MKG),Ls,03:16:00,
39,Kaliwungu (KLN),Ls,03:21:00,
40,Kalibodri (KBD),Ls,03:30:00,
41,Weleri (WLR),03:38:00,03:40:00,
42,Krengseng (KNS),Ls,03:46:00,
43,Plabuan (PLB),Ls,03:53:00,
44,Kuripan (KRP),Ls,03:59:00,
45,Ujungnegoro (UJN),Ls,04:07:00,
46,Batang (BTG),Ls,04:10:00,// KA 2535F JJ (KA 2535F JJ =)
47,Pekalongan (PK),04:18:00,04:21:00,
48,Sragi (SRI),Ls,04:30:00,
49,Comal (CO),Ls,04:33:00,
50,Petarukan (PTA),Ls,04:40:00,
51,Pemalang (PML),Ls,04:45:00,
52,Surodadi (SD),Ls,04:53:00,
53,Larangan (LR),Ls,05:00:00,
54,Tegal (TG),05:06:00,05:09:00,
55,Brebes (BB),05:20:00,05:22:00,
56,Tanjung (TGN),05:39:00,05:41:00,
57,Losari (LOS),Ls,05:48:00,
58,Babakan (BBK),05:55:00,05:57:00,
59,Waruduwur (WDW),Ls,06:07:00,
60,Cirebon Prujakan (CNP),06:15:00,06:20:00,
61,Cirebon (CN),Ls,06:24:00,
62,Cangkring (CNK),Ls,06:30:00,
63,Bangoduwa (BDW),Ls,06:33:00,
64,Arjawinangun (AWN),Ls,06:37:00,
65,Kertasemaya (KTM),Ls,06:47:00,
66,Jatibarang (JTB),Ls,06:53:00,// KA 301 (KA 301 =)
67,Telagasari (TLS),Ls,07:00:00,
68,Terisi (TIS),Ls,07:06:00,
69,Kadokangabus (KAB),Ls,07:10:00,
70,Cilegeh (CLH),Ls,07:15:00,
71,Haurgeulis (HGL),07:23:00,07:25:00,
72,Cipunegara (CRA),Ls,07:31:00,
73,Pegadenbaru (PGB),07:37:00,07:39:00,
74,Cikaum (CKM),Ls,07:47:00,
75,Pasirbungur (PAS),Ls,07:51:00,
76,Pringkasap (PRI),Ls,07:55:00,
77,Pabuaran (PAB),Ls,07:59:00,
78,Tanjungrasa (TJS),Ls,08:02:00,
79,Cikampek (CKP),Ls,08:09:00,
80,Dawuan (DWN),Ls,08:13:00,
81,Kosambi (KOS),Ls,08:18:00,
82,Klari (KLI),Ls,08:21:00,
83,Karawang (KW),Ls,08:26:00,
84,Kedunggedeh (KDH),Ls,08:30:00,
85,Lemahabang (LMB),Ls,08:36:00,
86,Cikarang (CKR),Ls,08:39:00,// KA 303 (KA 303 =)
87,Telaga Murni (TLM),Ls,-,
88,Cibitung (CIT),Ls,-,
89,Tambun (TB),Ls,08:46:00,
90,Bekasitimur (BKST),Ls,-,
91,Bekasi (BKS),08:53:00,08:55:00,
92,Jatinegara (JNG),09:08:00,09:10:00,
93,Pondokjati (POK),Ls,-,
94,Kramat (KMT),Ls,-,
95,Gangsentiong (GST),Ls,-,
96,Pasarsenen (PSE),09:20:00,,
